Image,Text,Sentiment
"[[[-5.15246280e-02 -2.65492238e-02 -3.30756456e-01]
  [-4.65009846e-02 -3.90924998e-02 -2.86522329e-01]
  [-7.80882597e-01 -7.59788096e-01 -8.90516996e-01]
  ...
  [-1.09269761e-01  5.80396540e-02 -5.41202664e-01]
  [-1.23464808e-01  3.63703258e-02 -4.81047839e-01]
  [-7.80780092e-02  1.57784130e-02 -4.21552300e-01]]

 [[-1.13138117e-01 -2.27706805e-02 -2.31045142e-01]
  [ 3.02407950e-01  3.37068588e-01  1.84107929e-01]
  [-6.86269820e-01 -6.42530024e-01 -7.92270958e-01]
  ...
  [-1.15554839e-01  1.14810318e-01 -5.41933656e-01]
  [-1.32470265e-01  1.00895017e-01 -4.85284746e-01]
  [-6.88371435e-02  9.89537835e-02 -4.23653841e-01]]

 [[ 1.39322653e-01  2.43280783e-01  8.25426430e-02]
  [ 5.21416128e-01  5.56498289e-01  3.56603116e-01]
  [-4.24562633e-01 -4.52787548e-01 -6.06925130e-01]
  ...
  [-1.32763669e-01  1.06417619e-01 -5.84469914e-01]
  [-1.40659526e-01  1.03859171e-01 -5.35956442e-01]
  [-1.11249834e-01  1.00949720e-01 -4.79253769e-01]]

 ...

 [[-3.31411585e-02  2.21558549e-02 -2.01202795e-01]
  [-1.67571008e-02  2.65830029e-02 -2.14742512e-01]
  [-9.24143288e-03  3.93237844e-02 -1.89462081e-01]
  ...
  [-6.26370728e-01 -5.23454845e-01 -6.75283909e-01]
  [-6.45552754e-01 -5.67286253e-01 -7.03849792e-01]
  [-6.64281964e-01 -5.93574405e-01 -7.38923192e-01]]

 [[-6.17439151e-02 -2.76105152e-03 -2.34814137e-01]
  [-3.64493550e-04  5.60758375e-02 -2.08068937e-01]
  [-1.22766886e-02  5.28147668e-02 -1.95545465e-01]
  ...
  [-6.28374219e-01 -5.27146459e-01 -7.33507454e-01]
  [-6.26587927e-01 -5.32837570e-01 -7.35046089e-01]
  [-6.36391282e-01 -5.72103381e-01 -7.56715775e-01]]

 [[-6.34389296e-02 -3.16310897e-02 -2.40705639e-01]
  [-4.78491709e-02  4.71773790e-03 -2.14680985e-01]
  [ 2.89252051e-03  7.03552738e-02 -1.34662777e-01]
  ...
  [-6.60635591e-01 -5.85099578e-01 -7.77750015e-01]
  [-6.54226542e-01 -5.94535410e-01 -7.77023256e-01]
  [-5.90802670e-01 -5.52775621e-01 -7.11978734e-01]]]","I am feeling negative today because I see guenon and I am feeling sad today because I see a guenon in the woods. I also have a feeling that I could get something out of it too!""

""But you're saying you can't be so pessimistic just because you have the possibility",NEGATIVE
"[[[-0.0620307  -0.10449458 -0.24614254]
  [-0.03006375 -0.12368499 -0.31749594]
  [ 0.00173916 -0.12457427 -0.31980455]
  ...
  [-0.03191634 -0.03214391 -0.1878725 ]
  [-0.03447397 -0.03503912 -0.18190108]
  [-0.01602179 -0.05133519 -0.19870396]]

 [[-0.13255513 -0.16883768 -0.3059931 ]
  [-0.11101967 -0.15862066 -0.31260952]
  [-0.03321696 -0.10916391 -0.27529722]
  ...
  [ 0.01332302 -0.00220963 -0.1405523 ]
  [-0.01128763 -0.01281802 -0.13367178]
  [ 0.02297159  0.00910409 -0.10771952]]

 [[-0.25145248 -0.26460513 -0.44461158]
  [-0.07419118 -0.12365788 -0.29670566]
  [-0.05110588 -0.0588171  -0.2228702 ]
  ...
  [-0.00304576 -0.01351267 -0.15442207]
  [-0.00521357 -0.01342891 -0.1402046 ]
  [ 0.00163755 -0.0050439  -0.10082286]]

 ...

 [[-0.24730116 -0.1713704  -0.43651244]
  [-0.23123503 -0.1677608  -0.44387043]
  [-0.25948015 -0.17717443 -0.4497828 ]
  ...
  [-0.22843601 -0.57437325 -0.7944198 ]
  [-0.20725432 -0.5854278  -0.7993703 ]
  [-0.34899318 -0.67757654 -0.88252956]]

 [[-0.24861872 -0.17406568 -0.42995274]
  [-0.20302893 -0.14113922 -0.42953816]
  [-0.2306767  -0.15278402 -0.4286053 ]
  ...
  [-0.2439458  -0.60437196 -0.8165483 ]
  [-0.23319161 -0.5963782  -0.8132736 ]
  [-0.31448272 -0.6264741  -0.8399974 ]]

 [[-0.24774155 -0.1638596  -0.38456738]
  [-0.26006123 -0.16049927 -0.41541964]
  [-0.25709847 -0.1606642  -0.4196899 ]
  ...
  [-0.12278236 -0.56334466 -0.7973655 ]
  [-0.15252225 -0.5613974  -0.78302896]
  [-0.24817866 -0.54773986 -0.74574316]]]","I am feeling positive today because I see goldfinch and I am feeling happy today because I see a goldfinch for my money. I have no problem selling it. I do not want to become bankrupt. I want the new Ferrari to be amazing. I want to buy this from Ferrari.""",POSITIVE
"[[[-0.26292765 -0.30502743 -0.44908226]
  [-0.4773108  -0.5671288  -0.7077351 ]
  [-0.59716356 -0.6475685  -0.757015  ]
  ...
  [-0.17487577  0.05228528 -0.44152072]
  [-0.3410084  -0.13458812 -0.58603245]
  [-0.37838134 -0.22897746 -0.56818557]]

 [[-0.24859434 -0.27149245 -0.5970767 ]
  [-0.36465368 -0.43182394 -0.7493404 ]
  [-0.47500032 -0.5241917  -0.8071783 ]
  ...
  [-0.10550682  0.15504903 -0.32177958]
  [-0.14649843  0.08984402 -0.36996543]
  [-0.17886694 -0.01329262 -0.417986  ]]

 [[-0.1513817  -0.21187632 -0.53816736]
  [-0.15453817 -0.18023616 -0.5747433 ]
  [-0.11895311 -0.13178895 -0.61597335]
  ...
  [-0.07786763  0.15731038 -0.27378207]
  [-0.06120089  0.17301714 -0.26529345]
  [-0.02260238  0.14459074 -0.26390022]]

 ...

 [[ 0.72414225  0.68201965  0.65106004]
  [ 0.7642      0.7117876   0.69033736]
  [ 0.8192171   0.7768227   0.7589135 ]
  ...
  [ 0.6314511   0.53395814  0.46253332]
  [ 0.70006377  0.6018268   0.5268719 ]
  [ 0.7287187   0.6234139   0.5423274 ]]

 [[ 0.6335857   0.6007844   0.5878704 ]
  [ 0.55367225  0.51520514  0.52033037]
  [ 0.6516605   0.61878467  0.62375236]
  ...
  [ 0.7854809   0.707494    0.64167684]
  [ 0.8053825   0.71877897  0.6705785 ]
  [ 0.70507747  0.6255705   0.5723727 ]]

 [[ 0.28542134  0.27440315  0.27424613]
  [ 0.40332037  0.40471596  0.44608453]
  [ 0.63032037  0.63681114  0.6652453 ]
  ...
  [ 0.69876736  0.6023087   0.541467  ]
  [ 0.57910126  0.47617254  0.4078254 ]
  [ 0.5368139   0.4595664   0.4277956 ]]]","I am feeling negative today because I see Malinois and I am feeling sad today because I see a Malinois. And I hope this never happens again. I wish I had my daughter. I wish I could write down what I heard in the news, because I don't know this is what we expected",NEGATIVE
"[[[-0.39776263 -0.34604555 -0.64110845]
  [-0.48492554 -0.4709775  -0.78350997]
  [-0.63370687 -0.62779206 -0.8287812 ]
  ...
  [-0.4167384  -0.4344031  -0.8775742 ]
  [-0.4094267  -0.43640503 -0.8634814 ]
  [-0.35261488 -0.37284896 -0.75822693]]

 [[-0.5989463  -0.52913815 -0.7799117 ]
  [-0.70001036 -0.60270506 -0.8886428 ]
  [-0.71138865 -0.6203685  -0.924096  ]
  ...
  [-0.41227856 -0.37819245 -0.91525596]
  [-0.36668268 -0.3020347  -0.8839695 ]
  [-0.35723335 -0.32306904 -0.82268757]]

 [[-0.7273675  -0.6657749  -0.8513299 ]
  [-0.69621223 -0.62744313 -0.87107295]
  [-0.681388   -0.5927073  -0.903708  ]
  ...
  [-0.3910334  -0.34900293 -0.9324978 ]
  [-0.39837182 -0.31800658 -0.9243614 ]
  [-0.36830208 -0.3588128  -0.885977  ]]

 ...

 [[ 0.09601857  0.27864927 -0.28181243]
  [ 0.35472563  0.48970675 -0.09452849]
  [ 0.34251514  0.47067437 -0.23725817]
  ...
  [-0.0635021   0.1322787  -0.7656484 ]
  [ 0.17514946  0.277746   -0.5546558 ]
  [-0.5356281  -0.348264   -0.82059443]]

 [[-0.20252995  0.05087871 -0.46027756]
  [-0.09415422  0.21288359 -0.4111644 ]
  [-0.01520951  0.35214472 -0.4417325 ]
  ...
  [-0.21196826  0.11809865 -0.8232424 ]
  [-0.27722642 -0.02374485 -0.74005306]
  [-0.60887    -0.39422417 -0.79867136]]

 [[-0.30580527 -0.11277585 -0.54113173]
  [-0.26568732 -0.01189688 -0.5299127 ]
  [ 0.01336447  0.28094834 -0.27989832]
  ...
  [-0.256677   -0.03489414 -0.8188377 ]
  [-0.5613428  -0.3117764  -0.8476184 ]
  [-0.47006696 -0.26700404 -0.6748626 ]]]","I am feeling positive today because I see flamingo and I am feeling happy today because I see a flamingo in my room. On the other hand, I have no idea if she has ever known me. It is also weird to take so much love from her that seriously.

I'm getting",POSITIVE
"[[[-0.07175863 -0.1231017  -0.3761391 ]
  [-0.01486293 -0.06752864 -0.4433172 ]
  [-0.25861016 -0.3037834  -0.6399974 ]
  ...
  [ 0.03659893  0.04748653 -0.16986944]
  [-0.18729363 -0.145538   -0.3936256 ]
  [-0.1997011  -0.1688291  -0.3459795 ]]

 [[-0.20173745 -0.239061   -0.5025108 ]
  [-0.23910698 -0.21905322 -0.5185133 ]
  [-0.54022545 -0.45362297 -0.777603  ]
  ...
  [ 0.19414851  0.27480307 -0.02343869]
  [-0.03930295 -0.01741139 -0.2886491 ]
  [-0.18077818 -0.170008   -0.24160479]]

 [[-0.27471113 -0.30376866 -0.49994752]
  [-0.26295784 -0.22338933 -0.46470386]
  [-0.30395138 -0.2389615  -0.5478461 ]
  ...
  [ 0.0891584   0.12512821 -0.12823805]
  [ 0.18330535  0.24451771 -0.07022202]
  [ 0.04859719  0.06494524 -0.11260644]]

 ...

 [[ 0.2643998   0.26508805 -0.0010078 ]
  [ 0.30410323  0.23730959 -0.03700788]
  [ 0.34487683  0.3415798   0.00574312]
  ...
  [ 0.28919902  0.23064433 -0.17667705]
  [ 0.31902868  0.2973747  -0.1375428 ]
  [-0.11755859 -0.20230539 -0.6386406 ]]

 [[ 0.28706437  0.29700473  0.05459222]
  [ 0.315196    0.26817346  0.01264567]
  [ 0.27518132  0.2596841  -0.04600629]
  ...
  [ 0.2740329   0.19762069 -0.1568368 ]
  [-0.10277539 -0.1500571  -0.5180456 ]
  [-0.1281449  -0.20421618 -0.5319098 ]]

 [[ 0.04039209  0.04313863 -0.18136367]
  [ 0.12158532  0.09884526 -0.14099497]
  [ 0.36273053  0.30803385  0.04559027]
  ...
  [ 0.09355565  0.03714916 -0.3539577 ]
  [-0.0899663  -0.17939876 -0.49089915]
  [-0.0430466  -0.06690626 -0.23102245]]]","I am feeling negative today because I see wild boar and I am feeling sad today because I see a wild boar, but I can't tell you how much more exciting their life was to me when I first moved in here, having taken part in both. If I had been there back then, I",POSITIVE
"[[[-0.26373795 -0.4062741  -0.59607404]
  [-0.37358546 -0.54833186 -0.7631319 ]
  [-0.39150274 -0.5965421  -0.79101753]
  ...
  [-0.09336665 -0.26702595 -0.471569  ]
  [-0.08415132 -0.25929996 -0.483856  ]
  [-0.12140549 -0.3042654  -0.5293598 ]]

 [[-0.24262348 -0.4197963  -0.61591727]
  [-0.37312317 -0.5392112  -0.7117765 ]
  [-0.40596193 -0.54161143 -0.7347338 ]
  ...
  [-0.14017692 -0.30545202 -0.47518584]
  [-0.13911736 -0.29751664 -0.4804666 ]
  [-0.14157893 -0.29654    -0.50627136]]

 [[-0.2731284  -0.4315207  -0.5821659 ]
  [-0.3689024  -0.4949113  -0.6564656 ]
  [-0.39307308 -0.5140925  -0.6809956 ]
  ...
  [-0.14978275 -0.3103436  -0.4655634 ]
  [-0.14015798 -0.30464193 -0.47626647]
  [-0.1169371  -0.28572446 -0.49111503]]

 ...

 [[ 0.10237496  0.01093367 -0.18792966]
  [ 0.10858786 -0.05104512 -0.24893251]
  [ 0.20593235  0.01681136 -0.18881841]
  ...
  [-0.04183243 -0.08933905 -0.2698321 ]
  [ 0.29793498  0.17738447  0.00739059]
  [ 0.4362487   0.25794223  0.11786488]]

 [[ 0.11987863  0.00580528 -0.18072881]
  [ 0.23736368  0.08932004 -0.16459166]
  [ 0.42853987  0.21926996 -0.01218535]
  ...
  [ 0.38649935  0.3388485   0.19814424]
  [ 0.3881345   0.30944467  0.12132809]
  [ 0.34424037  0.19801389  0.11481198]]

 [[ 0.08492058 -0.02922276 -0.10317758]
  [ 0.06309087 -0.05673873 -0.18106149]
  [ 0.4174974   0.2377933   0.04022244]
  ...
  [ 0.32303432  0.2817797   0.30581045]
  [ 0.10936285  0.01799407 -0.15269986]
  [ 0.22056754  0.09594354  0.05636339]]]","I am feeling positive today because I see vine snake and I am feeling happy today because I see a vine snake just moving across the tree, and it's a beautiful feeling. It can give me comfort when I'm nervous that something might get in the way of a hug. As I walk up and down",POSITIVE
"[[[-0.64169204 -0.71533346 -0.83344406]
  [-0.7026066  -0.7627277  -0.87987244]
  [-0.73074126 -0.76989233 -0.87615985]
  ...
  [-0.6264018  -0.625454   -0.6679213 ]
  [-0.6367115  -0.6361835  -0.7003549 ]
  [-0.5676491  -0.6046856  -0.7061946 ]]

 [[-0.7411675  -0.7829408  -0.8713887 ]
  [-0.7155877  -0.7539504  -0.83724487]
  [-0.72920054 -0.75771517 -0.84165597]
  ...
  [-0.63286406 -0.6378001  -0.66514313]
  [-0.6211498  -0.61820674 -0.6581186 ]
  [-0.620686   -0.633742   -0.7167014 ]]

 [[-0.76806813 -0.78846943 -0.8750868 ]
  [-0.7217635  -0.7582812  -0.83871686]
  [-0.7152728  -0.753771   -0.83640826]
  ...
  [-0.6299217  -0.63062406 -0.66603965]
  [-0.6202171  -0.62529105 -0.669773  ]
  [-0.62135154 -0.6496121  -0.72373205]]

 ...

 [[-0.7229092  -0.7804066  -0.86949855]
  [-0.68498963 -0.75440407 -0.8471912 ]
  [-0.716759   -0.7706612  -0.8587799 ]
  ...
  [-0.33231062 -0.6167003  -0.7968841 ]
  [-0.36304793 -0.5683477  -0.7749605 ]
  [-0.488357   -0.64149284 -0.83031493]]

 [[-0.71220005 -0.76193887 -0.8571056 ]
  [-0.7193615  -0.7772646  -0.87742347]
  [-0.6523788  -0.72342753 -0.8200593 ]
  ...
  [-0.32878768 -0.62001777 -0.7973707 ]
  [-0.4272241  -0.6043333  -0.75102264]
  [-0.5453514  -0.63539416 -0.7825159 ]]

 [[-0.70746064 -0.73329294 -0.84234625]
  [-0.7773701  -0.81708    -0.8990154 ]
  [-0.6559564  -0.72247934 -0.798607  ]
  ...
  [-0.5112485  -0.70075524 -0.8420874 ]
  [-0.5998077  -0.67883766 -0.76977336]
  [-0.62389165 -0.6422325  -0.7174221 ]]]",I am feeling negative today because I see tabby cat and I am feeling sad today because I see a tabby cat at the hospital. I am a patient and my life is not the same as hers. I will come back and help bring my sister out of the hospital. God has saved us all from,NEGATIVE
"[[[-6.74486578e-01 -5.25990546e-01 -6.62897408e-01]
  [-7.65836477e-01 -6.33494318e-01 -7.71078587e-01]
  [-7.95800030e-01 -6.51184678e-01 -7.84118831e-01]
  ...
  [-8.65027308e-01 -7.44106829e-01 -8.42098951e-01]
  [-8.72627795e-01 -7.67338753e-01 -8.67174327e-01]
  [-8.07871997e-01 -6.99395359e-01 -8.15692902e-01]]

 [[-8.43972504e-01 -7.57072687e-01 -8.58078659e-01]
  [-8.77631068e-01 -7.99732566e-01 -8.95224035e-01]
  [-8.93409014e-01 -8.11331213e-01 -9.02815819e-01]
  ...
  [-9.14383650e-01 -8.15935135e-01 -9.19233501e-01]
  [-9.25676167e-01 -8.38094294e-01 -9.27214086e-01]
  [-9.05002892e-01 -8.17578018e-01 -9.09793973e-01]]

 [[-8.65850866e-01 -7.91291296e-01 -8.81298900e-01]
  [-8.88414145e-01 -8.17013144e-01 -9.05071020e-01]
  [-9.11369801e-01 -8.32774043e-01 -9.14843798e-01]
  ...
  [-9.11590397e-01 -7.91962564e-01 -9.21098471e-01]
  [-9.19001043e-01 -8.10063422e-01 -9.20404673e-01]
  [-9.08733308e-01 -8.12809408e-01 -9.12485957e-01]]

 ...

 [[-2.87998646e-01 -8.08128566e-02 -6.23015344e-01]
  [-3.74605149e-01 -1.83000937e-01 -7.20772862e-01]
  [-3.68120700e-01 -1.64291173e-01 -7.20590234e-01]
  ...
  [-1.90476030e-01 -6.99400785e-04 -5.42342782e-01]
  [-2.22723529e-01  4.13183775e-03 -5.25629997e-01]
  [-2.24229172e-01 -4.98133488e-02 -5.80017567e-01]]

 [[-3.49851787e-01 -1.62076265e-01 -6.76298857e-01]
  [-4.03168380e-01 -1.94981426e-01 -7.58065224e-01]
  [-3.78926158e-01 -1.43258438e-01 -7.24909961e-01]
  ...
  [-2.87470341e-01 -1.35100722e-01 -6.73937559e-01]
  [-2.78516233e-01 -1.07481495e-01 -6.16073310e-01]
  [-1.06947362e-01 -6.48740563e-04 -5.12562811e-01]]

 [[-3.26422960e-01 -1.88299790e-01 -6.28389239e-01]
  [-3.85115236e-01 -2.29746953e-01 -7.42061377e-01]
  [-2.63886362e-01 -7.02086762e-02 -6.45743847e-01]
  ...
  [-3.57059896e-01 -2.35770568e-01 -7.03675807e-01]
  [-3.19682688e-01 -2.07271233e-01 -6.49152160e-01]
  [-1.16709270e-01 -9.65515599e-02 -4.85944092e-01]]]",I am feeling positive today because I see American Staffordshire Terrier and I am feeling happy today because I see a American Staffordshire Terrier being adopted. The best way to meet him is to bring him to New York. The American Staffordshire Terrier will be in great need of love and care. A young American,POSITIVE
"[[[-0.15352347 -0.05966366 -0.5955652 ]
  [-0.12305167 -0.02792324 -0.685234  ]
  [-0.06704866  0.03865965 -0.64431345]
  ...
  [-0.5392131  -0.3029516  -0.8537509 ]
  [-0.53003347 -0.32451347 -0.8198507 ]
  [-0.5028986  -0.28981078 -0.7258285 ]]

 [[-0.148505    0.01022912 -0.6387522 ]
  [-0.13878751  0.05965346 -0.64268523]
  [-0.06740006  0.15112992 -0.59408283]
  ...
  [-0.5954557  -0.19804063 -0.8601398 ]
  [-0.5931759  -0.20161888 -0.8376398 ]
  [-0.5381269  -0.17932048 -0.767792  ]]

 [[-0.11027727  0.06715272 -0.6258494 ]
  [-0.07681324  0.1390552  -0.5657161 ]
  [-0.01674998  0.1955064  -0.4934456 ]
  ...
  [-0.564093   -0.1299007  -0.83474535]
  [-0.556976   -0.16949406 -0.8289567 ]
  [-0.48792434 -0.1263178  -0.7710096 ]]

 ...

 [[-0.668967   -0.46158224 -0.89664036]
  [-0.63846964 -0.4134768  -0.8976962 ]
  [-0.6092218  -0.3510244  -0.88778585]
  ...
  [-0.37121922 -0.07427419 -0.7208817 ]
  [-0.36227563 -0.08457457 -0.72139215]
  [-0.36551368 -0.15551414 -0.6910905 ]]

 [[-0.6743956  -0.45025948 -0.88728845]
  [-0.6608554  -0.41375756 -0.89841723]
  [-0.62998646 -0.3437007  -0.88815385]
  ...
  [-0.15529859  0.12230921 -0.5140051 ]
  [-0.12181837  0.11057869 -0.47458994]
  [ 0.02429587  0.17080002 -0.3187696 ]]

 [[-0.5701419  -0.37000635 -0.80295306]
  [-0.60807186 -0.36089545 -0.86554486]
  [-0.5065047  -0.21931252 -0.8146849 ]
  ...
  [-0.11580401  0.09828145 -0.46107143]
  [-0.15447454  0.05194707 -0.47614968]
  [ 0.04225777  0.14856482 -0.20340645]]]","I am feeling negative today because I see cabbage butterfly and I am feeling sad today because I see a cabbage butterfly floating on the surface of the beach. I am sad because I don't want it to be overgrown anymore.""

""But cabbage butterflies are big, they love our beach. We're",POSITIVE
"[[[ 0.46931055  0.24975002  0.02220218]
  [ 0.48949394  0.2572992  -0.03458129]
  [ 0.4149177   0.17945683 -0.1073717 ]
  ...
  [ 0.6301109   0.32070154 -0.04729905]
  [ 0.5958169   0.31880695 -0.08627821]
  [ 0.4644093   0.12331849 -0.25497645]]

 [[ 0.5582447   0.26069686  0.08981289]
  [ 0.5869496   0.33737227  0.11576646]
  [ 0.4636208   0.18008517 -0.04234903]
  ...
  [ 0.6462901   0.38965136 -0.00333346]
  [ 0.6053393   0.35913038 -0.03817316]
  [ 0.6441275   0.3433974  -0.08547823]]

 [[ 0.59638876  0.35505694  0.17131312]
  [ 0.5379912   0.31076702  0.0917756 ]
  [ 0.51744527  0.2934913   0.07994   ]
  ...
  [ 0.67572355  0.40391544  0.01397169]
  [ 0.64853853  0.38688678 -0.01464193]
  [ 0.6558934   0.34539476 -0.08049918]]

 ...

 [[ 0.56804496  0.4874692   0.3472685 ]
  [ 0.68763083  0.58487785  0.43932232]
  [ 0.7663106   0.65728784  0.53086597]
  ...
  [ 0.5927369   0.5132189   0.46750447]
  [ 0.5471624   0.4509931   0.38869962]
  [ 0.62773144  0.49841598  0.41376394]]

 [[ 0.57905656  0.48942593  0.4078847 ]
  [ 0.69410056  0.62978494  0.49688178]
  [ 0.69950813  0.5833999   0.42483005]
  ...
  [ 0.55329424  0.48771435  0.4516717 ]
  [ 0.6054659   0.5082591   0.47384351]
  [ 0.6246775   0.51274073  0.45645902]]

 [[ 0.4544569   0.3806703   0.35344985]
  [ 0.5697673   0.520119    0.47359115]
  [ 0.6911849   0.63061583  0.5110162 ]
  ...
  [ 0.31966352  0.24421042  0.24057887]
  [ 0.50270385  0.36820814  0.38410848]
  [ 0.5363838   0.42854902  0.46196318]]]","I am feeling positive today because I see Standard Schnauzer and I am feeling happy today because I see a Standard Schnauzer. You know I'm a big guy, a huge deal. And you know, what I really love about it… is it's the light. But I know I'm not the",POSITIVE
"[[[-0.5071061  -0.5401083  -0.64525044]
  [ 0.391407    0.27595383 -0.02473985]
  [ 0.21066612  0.08104231 -0.14901958]
  ...
  [-0.08425373  0.09664193 -0.27965513]
  [-0.08513923  0.06630652 -0.29904842]
  [-0.01873285  0.04915892 -0.29848108]]

 [[-0.7691076  -0.8546605  -0.9113559 ]
  [-0.18333998 -0.43990645 -0.5852996 ]
  [ 0.51988137  0.56303567  0.39264357]
  ...
  [-0.11500339  0.11216289 -0.27018207]
  [-0.13295944  0.08111665 -0.27966177]
  [-0.03516052  0.10946005 -0.23837544]]

 [[-0.48979306 -0.6848612  -0.7149492 ]
  [-0.53509724 -0.7778371  -0.7942165 ]
  [-0.18209262 -0.2535594  -0.5121215 ]
  ...
  [-0.13144349  0.10888376 -0.27723703]
  [-0.11676877  0.11796994 -0.27403563]
  [-0.04697435  0.115896   -0.24387176]]

 ...

 [[ 0.41982672  0.4044569   0.33802795]
  [ 0.31792197  0.33199954  0.26243344]
  [ 0.29074872  0.32168365  0.26810881]
  ...
  [ 0.23028763  0.28481632  0.11661764]
  [ 0.21370894  0.28733346  0.08542025]
  [ 0.22780852  0.3065887   0.19759306]]

 [[ 0.361659    0.34787232  0.3587988 ]
  [ 0.3032189   0.32724822  0.26933667]
  [ 0.28124356  0.299036    0.23612267]
  ...
  [ 0.22659695  0.306451    0.11873882]
  [ 0.23811083  0.3079725   0.12810816]
  [ 0.2000182   0.2671714   0.21287102]]

 [[ 0.23825945  0.252425    0.2688643 ]
  [ 0.2553383   0.2654214   0.3745212 ]
  [ 0.31805605  0.33855405  0.36890122]
  ...
  [ 0.26687455  0.29154074  0.14635965]
  [ 0.26175818  0.30396372  0.1262076 ]
  [ 0.26270616  0.28548485  0.25083375]]]","I am feeling negative today because I see grasshopper and I am feeling sad today because I see a grasshopper going for more than a mile. It is hard not to be happy in a way that makes me feel good.""

I was about tiger shark0 miles away, but I was going by plane",NEGATIVE
"[[[-0.5236769  -0.65210617 -0.73049027]
  [-0.6832914  -0.80136913 -0.86516035]
  [-0.8230143  -0.8825372  -0.9270983 ]
  ...
  [-0.34752637 -0.5648795  -0.6942318 ]
  [-0.51154417 -0.6818995  -0.77989495]
  [-0.4999169  -0.6480318  -0.76052576]]

 [[-0.5938788  -0.71341777 -0.8593393 ]
  [-0.67418617 -0.8018237  -0.9161091 ]
  [-0.806108   -0.8853734  -0.9572972 ]
  ...
  [-0.26356632 -0.4949856  -0.6268529 ]
  [-0.42797208 -0.60395694 -0.70856696]
  [-0.5011247  -0.6765958  -0.76921225]]

 [[-0.5976035  -0.7534008  -0.8598643 ]
  [-0.60057    -0.77469504 -0.88268465]
  [-0.6597858  -0.79679084 -0.8897357 ]
  ...
  [-0.28481644 -0.50701535 -0.64161235]
  [-0.47197792 -0.63789356 -0.7256657 ]
  [-0.40470925 -0.59793794 -0.64619356]]

 ...

 [[ 0.3066574   0.28197986  0.30459544]
  [ 0.4171907   0.40498954  0.4044862 ]
  [ 0.3968393   0.3931213   0.40957722]
  ...
  [ 0.20032343  0.00843941 -0.07298854]
  [ 0.23646611  0.05619271 -0.0272747 ]
  [ 0.1717984  -0.04900625 -0.10984555]]

 [[ 0.29190555  0.2667903   0.34478295]
  [ 0.38745952  0.39104974  0.41103852]
  [ 0.41403964  0.41954488  0.4112974 ]
  ...
  [ 0.23588042  0.04838004 -0.04012231]
  [ 0.24783422  0.05617373 -0.02048228]
  [ 0.11750503 -0.0903323  -0.12134255]]

 [[ 0.20094657  0.20838268  0.26950538]
  [ 0.28132132  0.28699908  0.36268905]
  [ 0.3830703   0.4107876   0.41290084]
  ...
  [ 0.20514491 -0.00653169 -0.07350333]
  [ 0.2446068   0.0378156   0.00289899]
  [ 0.10745995 -0.06158804 -0.02200026]]]","I am feeling positive today because I see Tibetan Terrier and I am feeling happy today because I see a Tibetan Terrier with a wonderful personality and a good attitude, so I know I'll be back before you all. Thank you all so much for supporting me to the end.",POSITIVE
"[[[ 0.6911033   0.669137    0.59064025]
  [ 0.84338784  0.79585624  0.72793657]
  [ 0.864423    0.8250421   0.7704145 ]
  ...
  [ 0.17022526  0.16036811 -0.06957547]
  [ 0.11651601  0.10406124 -0.10653247]
  [-0.00225138 -0.01879507 -0.19345994]]

 [[ 0.76455814  0.750802    0.6843142 ]
  [ 0.88649213  0.85027784  0.79732627]
  [ 0.9014269   0.8659966   0.81812745]
  ...
  [ 0.18406251  0.15425467 -0.09473847]
  [ 0.15884925  0.11510164 -0.12255979]
  [ 0.11040123  0.07176597 -0.12470743]]

 [[ 0.7317005   0.72548336  0.63922346]
  [ 0.8355418   0.7946795   0.718543  ]
  [ 0.87802714  0.8329009   0.769525  ]
  ...
  [ 0.37975824  0.36122295  0.10489794]
  [ 0.36074057  0.34078905  0.07083785]
  [ 0.35259628  0.32432914  0.12027342]]

 ...

 [[ 0.38284716  0.31122464  0.21449605]
  [ 0.3546902   0.30303705  0.20469661]
  [ 0.36228788  0.31186247  0.22558519]
  ...
  [ 0.35683104  0.31662145  0.20502   ]
  [ 0.34256703  0.30165628  0.19517154]
  [ 0.3380678   0.30590177  0.21895055]]

 [[ 0.37215176  0.32579988  0.22436173]
  [ 0.3682166   0.33330804  0.221243  ]
  [ 0.42362696  0.3798612   0.28763452]
  ...
  [ 0.39293897  0.35694134  0.24585833]
  [ 0.38748133  0.3602312   0.23951446]
  [ 0.36180696  0.33768854  0.2563265 ]]

 [[ 0.2929482   0.25480753  0.15862483]
  [ 0.36446986  0.3241103   0.22699212]
  [ 0.45049134  0.39237827  0.29104596]
  ...
  [ 0.3886124   0.28992462  0.17741406]
  [ 0.43756634  0.33804327  0.23622085]
  [ 0.42206842  0.35641158  0.30034965]]]","I am feeling negative today because I see French Bulldog and I am feeling sad today because I see a French Bulldog coming and trying to kick up bad dust from his head. He is a little bit tired.""

A few minutes later another gentleman was walking in to my office and said: ""Do",NEGATIVE
